Price,Open,High,Low,Close,Volume,SMA_20,SMA_50,signal,trade,signal_exec,trade_exec,ret,cost,strat_ret_gross,strat_ret,equity,bh_equity,turnover,exposure
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,,,,,,,,,,,,,,
Date,,,,,,,,,,,,,,,,,,,
2015-12-10,26.18877991000337,26.391899021464493,26.06916580043713,26.21811866760254,116850800,26.385351943969727,26.09458198547363,1,0.0,1.0,0.0,0.004756823593529358,0.0,0.004756823593529358,0.004756823593529358,10025.864199973825,9418.559444346687,0.0,1.0
2015-12-11,25.996948325706597,26.042085145035998,25.4688385858843,25.543315887451172,187544800,26.356689739227296,26.112939758300783,1,0.0,1.0,0.0,-0.025738032110794173,0.0,-0.025738032110794173,-0.025738032110794173,9767.818185256436,9176.144258930668,0.0,1.0
2015-12-14,25.317625165199875,25.43046892120061,24.778232149265072,25.385332107543945,257274800,26.358269500732423,26.124542083740234,1,0.0,1.0,0.0,-0.006184936231589222,0.0,-0.006184936231589222,-0.006184936231589222,9707.404852658867,9119.390391837318,0.0,1.0
2015-12-15,25.26346625997667,25.457557701189106,24.904622140764115,24.93621826171875,213292400,26.316630554199218,26.125364418029786,1,0.0,1.0,0.0,-0.01769186410177903,0.0,-0.01769186410177903,-0.01769186410177903,9535.662765224677,8958.051376333864,0.0,1.0
2015-12-16,25.0671130696232,25.27474517719647,24.554803150871464,25.128047943115234,224954000,26.290112495422363,26.127641410827636,1,0.0,1.0,0.0,0.007692813697054213,0.0,0.007692813697054213,0.007692813697054213,9609.018842355486,9026.96399666064,0.0,1.0
2015-12-17,25.281513140894017,25.333422023816897,24.59542465209961,24.59542465209961,179091200,26.196339511871336,26.121647872924804,1,0.0,1.0,0.0,-0.021196365599961298,0.0,-0.021196365599961298,-0.021196365599961298,9405.342565916002,8835.625167529732,0.0,1.0
2015-12-18,24.579628604605148,24.717296407554237,23.879995915831927,23.92964744567871,385813200,26.052463626861574,26.10809192657471,0,-1.0,1.0,0.0,-0.02706914866639898,0.0,-0.02706914866639898,-0.02706914866639898,9150.747949740811,8596.452316309294,0.0,1.0
2015-12-21,24.21175456340669,24.232067333638206,23.82582914759757,24.223039627075195,190362400,25.917389583587646,26.088628196716307,0,0.0,0.0,-1.0,0.01226061445587523,0.0,0.0,0.0,9150.747949740811,8701.850103847877,1.0,0.0
2015-12-22,24.238838340591045,24.311058273195176,24.02443417808636,24.200471878051758,131157600,25.79867820739746,26.071050071716307,0,0.0,0.0,0.0,-0.0009316646205793644,0.0,-0.0,-0.0,9150.747949740811,8693.74289797254,0.0,0.0
2015-12-23,24.209498766115598,24.566085449963985,24.193700709077202,24.511920928955078,130629600,25.682787799835204,26.05884708404541,0,0.0,0.0,0.0,0.01286954454742606,0.0,0.0,0.0,9150.747949740811,8805.627409481865,0.0,0.0
2015-12-24,24.599934811508824,24.599934811508824,24.36296227366362,24.381017684936523,54281600,25.56994390487671,26.051127357482912,0,0.0,0.0,0.0,-0.005340391085544183,0.0,-0.0,-0.0,9150.747949740811,8758.601915361645,0.0,0.0
2015-12-28,24.281717384476803,24.304287512043896,23.963498903716822,24.107938766479492,106816800,25.445928478240965,26.030530052185057,0,0.0,0.0,0.0,-0.011200472514555804,0.0,-0.0,-0.0,9150.747949740811,8660.5014353427,0.0,0.0
2015-12-29,24.139530638225423,24.696978942768958,24.116962236481932,24.5412540435791,123724800,25.338049697875977,26.02228458404541,0,0.0,0.0,0.0,0.017973966223197246,0.0,0.0,0.0,9150.747949740811,8816.1649956175,0.0,0.0
2015-12-30,24.505151904927196,24.532233305967367,24.189189025204897,24.22078514099121,100855200,25.224980354309082,26.00452854156494,0,0.0,0.0,0.0,-0.013058375175890258,0.0,-0.0,-0.0,9150.747949740811,8701.040205492178,0.0,0.0
2015-12-31,24.150816255802713,24.155329247511794,23.65656015351025,23.755863189697266,163649200,25.100626468658447,25.968305397033692,0,0.0,0.0,0.0,-0.019195164342840076,0.0,-0.0,-0.0,9150.747949740811,8534.022308794096,0.0,0.0
2016-01-04,23.157796934778954,23.780694982047198,23.020127407631637,23.776180267333984,270597600,24.989475631713866,25.932533302307128,0,0.0,0.0,0.0,0.000855244765238794,0.0,0.0,0.0,9150.747949740811,8541.320986700122,0.0,0.0
2016-01-05,23.866450937815344,23.88901934137532,23.112655583387454,23.180360794067383,223164000,24.805314445495604,25.87702461242676,0,0.0,0.0,0.0,-0.025059511938727907,0.0,-0.0,-0.0,9150.747949740811,8327.279651461404,0.0,0.0
2016-01-06,22.695136139423642,23.103631715714023,22.5394129236889,22.72673225402832,273829600,24.606935214996337,25.796352920532225,0,0.0,0.0,0.0,-0.019569520253332806,0.0,-0.0,-0.0,9150.747949740811,8164.318783666963,0.0,0.0
2016-01-07,22.27084099112857,22.598087154201693,21.763044152102708,21.76755714416504,324377600,24.361161041259766,25.71357681274414,0,0.0,0.0,0.0,-0.04220470849667657,0.0,-0.0,-0.0,9150.747949740811,7819.746089328358,0.0,0.0
2016-01-08,22.241503934423086,22.367888384113957,21.83752310060806,21.882659912109375,283192000,24.150594329833986,25.63638374328613,0,0.0,0.0,0.0,0.005287812829984473,0.0,0.0,0.0,9150.747949740811,7861.095443026728,0.0,0.0
2016-01-11,22.336287282281365,22.356598326362246,21.96841563546961,22.236984252929688,198957600,23.951537609100342,25.54506309509277,0,0.0,0.0,0.0,0.016192014236086516,0.0,0.0,0.0,9150.747949740811,7988.382412351452,0.0,0.0
2016-01-12,22.692875587126995,22.724471694885743,22.306948501764648,22.55971908569336,196616800,23.802357769012453,25.454534034729004,0,0.0,0.0,0.0,0.014513426330333035,0.0,0.0,0.0,9150.747949740811,8104.321211991643,0.0,0.0
2016-01-13,22.640968299416002,22.8373170301346,21.959392856154345,21.979703903198242,249758400,23.632076358795167,25.357034034729004,0,0.0,0.0,0.0,-0.025710212981461478,0.0,-0.0,-0.0,9150.747949740811,7895.957387561162,0.0,0.0
2016-01-14,22.108343005749276,22.677076359691814,21.607316577419446,22.46041488647461,252680400,23.50828619003296,25.261597480773926,0,0.0,0.0,0.0,0.021870676028825864,0.0,0.0,0.0,9150.747949740811,8068.647313521926,0.0,0.0
2016-01-15,21.711133008053714,22.0519215554773,21.52155636775472,21.921022415161133,319335600,23.347934913635253,25.149125709533692,0,0.0,0.0,0.0,-0.024015249675476524,0.0,-0.0,-0.0,9150.747949740811,7874.876733744334,0.0,0.0
2016-01-19,22.209905944090366,22.26407045768398,21.553154544564787,21.814952850341797,212350800,23.208911323547362,25.037094497680663,0,0.0,0.0,0.0,-0.004838714308597947,0.0,-0.0,-0.0,9150.747949740811,7836.77245501432,0.0,0.0
2016-01-20,21.462888659959393,22.160264182280997,21.083733454099974,21.844301223754883,289337600,23.10464401245117,24.9281778717041,0,0.0,0.0,0.0,0.0013453328831112277,0.0,0.0,0.0,9150.747949740811,7847.315522695511,0.0,0.0
2016-01-21,21.905222924897085,22.09028656146506,21.426766642084477,21.733701705932617,208646000,22.980177116394042,24.816417236328125,0,0.0,0.0,0.0,-0.0050630833501780215,0.0,-0.0,-0.0,9150.747949740811,7807.5839101289575,0.0,0.0
2016-01-22,22.25955855220977,22.898254620499884,22.200881039188072,22.88922691345215,263202000,22.914614868164062,24.72997886657715,0,0.0,0.0,0.0,0.053167436599357965,0.0,0.0,0.0,9150.747949740811,8222.693132664906,0.0,0.0
2016-01-25,22.91179433974429,22.914051696874395,22.39045676352377,22.442365646362305,207178000,22.811137104034422,24.65175556182861,0,0.0,0.0,0.0,-0.019522776753426285,0.0,-0.0,-0.0,9150.747949740811,8062.163330323958,0.0,0.0
2016-01-26,22.55294947581653,22.76735188861004,22.133170634005857,22.566490173339844,300308000,22.72041072845459,24.578993797302246,0,0.0,0.0,0.0,0.00553081296924951,0.0,0.0,0.0,9150.747949740811,8106.753647831521,0.0,0.0
2016-01-27,21.675024860462337,21.808179641485392,21.065667657362017,21.083723068237305,533478800,22.56919994354248,24.478337059020998,0,0.0,0.0,0.0,-0.06570658944802532,0.0,-0.0,-0.0,9150.747949740811,7574.086514137174,0.0,0.0
2016-01-28,21.167234347066252,21.33198528518697,20.851271450219503,21.234939575195312,222715200,22.40388422012329,24.395961112976075,0,0.0,0.0,0.0,0.0071721918595020195,0.0,0.0,0.0,9150.747949740811,7628.409315777033,0.0,0.0
2016-01-29,21.39292351929162,21.968425750732422,21.293620444216288,21.968425750732422,257666000,22.291266250610352,24.319949684143065,0,0.0,0.0,0.0,0.03454147693426446,0.0,0.0,0.0,9150.747949740811,7891.905840203073,0.0,0.0
2016-02-01,21.772072063368448,21.826236577921428,21.53058652207361,21.763044357299805,163774000,22.191625308990478,24.242042388916015,0,0.0,0.0,0.0,-0.00934893541134918,0.0,-0.0,-0.0,9150.747949740811,7818.124922230565,0.0,0.0
2016-02-02,21.535101167600182,21.67502803961913,21.27781755139622,21.322956085205078,149428800,22.068964099884035,24.139083824157716,0,0.0,0.0,0.0,-0.020221815701400803,0.0,-0.0,-0.0,9150.747949740811,7660.028240922689,0.0,0.0
2016-02-03,21.440311626920305,21.855575783517853,21.23267954862153,21.7449893951416,183857200,21.997195529937745,24.037840309143068,0,0.0,0.0,0.0,0.019792439108822668,0.0,0.0,0.0,9150.747949740811,7811.6388834530135,0.0,0.0
2016-02-04,21.751799462907766,22.085360609990744,21.599768733525107,21.919713973999023,185886800,21.95684461593628,23.937744178771972,0,0.0,0.0,0.0,0.008035165052619364,0.0,0.0,0.0,9150.747949740811,7874.406691213018,0.0,0.0
2016-02-05,21.9015604005454,21.99232560862704,21.259400318732908,21.334280014038086,185672400,21.935180759429933,23.832935791015625,0,0.0,0.0,0.0,-0.02670810215203423,0.0,-0.0,-0.0,9150.747949740811,7664.096232917439,0.0,0.0
2016-02-08,21.132327774013778,21.715491926616043,21.111906511618695,21.558923721313477,216085600,21.918993949890137,23.72751968383789,0,0.0,0.0,0.0,0.010529706515878479,0.0,0.0,0.0,9150.747949740811,7744.79691695951,0.0,0.0
2016-02-09,21.39554642208585,21.76995180866636,21.313857911151835,21.554384231567383,177324800,21.884863948822023,23.62584945678711,0,0.0,0.0,0.0,-0.0002105619837415862,0.0,-0.0,-0.0,9150.747949740811,7743.166157156998,0.0,0.0
2016-02-10,21.765411843355377,21.86298413186225,21.352431821787203,21.391006469726562,169374400,21.82642831802368,23.521904640197754,0,0.0,0.0,0.0,-0.007579792588161549,0.0,-0.0,-0.0,9150.747949740811,7684.474563710077,0.0,0.0
2016-02-11,21.28208642645985,21.493114752274785,21.009790863136274,21.26166343688965,200298800,21.79052629470825,23.413161315917968,0,0.0,0.0,0.0,-0.00604660809298363,0.0,-0.0,-0.0,9150.747949740811,7638.0095576228205,0.0,0.0
2016-02-12,21.372858067307014,21.44320028674965,21.10510163468998,21.32747459411621,161405600,21.73387928009033,23.31006736755371,0,0.0,0.0,0.0,0.003095296726049135,0.0,0.0,0.0,9150.747949740811,7661.651463600062,0.0,0.0
2016-02-16,21.561188972251205,21.976438569103458,21.468155902881136,21.928787231445312,196231600,21.73426752090454,23.223784294128418,0,0.0,0.0,0.0,0.0281942728228588,0.0,0.0,0.0,9150.747949740811,7877.666155238458,0.0,0.0
2016-02-17,21.935590547660397,22.285035361624217,21.81759702676958,22.26461410522461,179452800,21.75675058364868,23.1490926361084,0,0.0,0.0,0.0,0.01531442985126552,0.0,0.0,0.0,9150.747949740811,7998.308120964546,0.0,0.0
2016-02-18,22.427993690854684,22.439339989629463,21.80398534468879,21.842561721801758,156084000,21.756663608551026,23.04867218017578,0,0.0,0.0,0.0,-0.018956195756557603,0.0,-0.0,-0.0,9150.747949740811,7846.690626502277,0.0,0.0
2016-02-19,21.783563993293694,21.9560176929772,21.738182260788516,21.792640686035156,141496800,21.75961055755615,22.95063865661621,0,0.0,0.0,0.0,-0.0022854936340536147,0.0,-0.0,-0.0,9150.747949740811,7828.757065027018,0.0,0.0
2016-02-22,21.853904112640826,21.987783153799384,21.765408530858885,21.983243942260742,137123200,21.714311408996583,22.856642723083496,0,0.0,0.0,0.0,0.008746221211627825,0.0,0.0,0.0,9150.747949740811,7897.229106129838,0.0,0.0
2016-02-23,21.874328566345984,21.897019431952153,21.45454149342462,21.486309051513672,127770400,21.66650857925415,22.76448902130127,0,0.0,0.0,0.0,-0.022605166555594636,0.0,-0.0,-0.0,9150.747949740811,7718.710926858083,0.0,0.0
2016-02-24,21.325199002538078,21.869786634153968,21.175436192002405,21.806251525878906,145022800,21.628496646881104,22.676251678466798,0,0.0,0.0,0.0,0.014890527432988465,0.0,0.0,0.0,9150.747949740811,7833.646603661771,0.0,0.0
2016-02-25,21.79491482808662,21.956022262573242,21.613384397880644,21.956022262573242,110330800,21.672111606597902,22.60450580596924,0,0.0,0.0,0.0,0.006868247691107943,0.0,0.0,0.0,9150.747949740811,7887.450028860327,0.0,0.0
2016-02-26,22.05585999073366,22.241927881981823,21.9151755675962,21.99005699157715,115964400,21.709867477416992,22.5366003036499,0,0.0,0.0,0.0,0.0015501318315713775,0.0,0.0,0.0,9150.747949740811,7899.676616219992,0.0,0.0
2016-02-29,21.97871442655512,22.28958474393053,21.931063075343282,21.940139770507812,140865200,21.70845317840576,22.476678733825683,0,0.0,0.0,0.0,-0.002269990527466792,0.0,-0.0,-0.0,9150.747949740811,7881.744425131121,0.0,0.0
2016-03-01,22.157969454022457,22.865934179297124,22.105778903304373,22.81147575378418,201628400,21.76087474822998,22.430347290039062,0,0.0,0.0,0.0,0.03971424030979187,0.0,0.0,0.0,9150.747949740811,8194.76191729114,0.0,0.0
2016-03-02,22.806942169431185,22.893168168824754,22.609527962816713,22.861400604248047,132678400,21.83779697418213,22.39566680908203,0,0.0,0.0,0.0,0.0021885848597753554,0.0,0.0,0.0,9150.747949740811,8212.696849152788,0.0,0.0
2016-03-03,22.822819348233132,23.079229397042607,22.793319667374092,23.031578063964844,147822800,21.902126407623292,22.377705421447754,0,0.0,0.0,0.0,0.007443877243688002,0.0,0.0,0.0,9150.747949740811,8273.831156337505,0.0,0.0
2016-03-04,23.229001950618702,23.542140155477888,23.002089756349037,23.374225616455078,184220400,21.974851989746092,22.360729141235353,0,0.0,0.0,0.0,0.014877293754627319,0.0,0.0,0.0,9150.747949740811,8396.923372926525,0.0,0.0
2016-03-07,23.23353309790009,23.333374990140616,22.909048679320556,23.11553955078125,143315600,22.06391496658325,22.33903049468994,0,0.0,0.0,0.0,-0.01106715019862381,0.0,-0.0,-0.0,9150.747949740811,8303.993360752012,0.0,0.0
2016-03-08,22.868202544078848,23.09057717725694,22.78197656409659,22.924930572509766,126247600,22.132215309143067,22.307290687561036,0,0.0,0.0,0.0,-0.00824592382335465,0.0,-0.0,-0.0,9150.747949740811,8235.51926406961,0.0,0.0
2016-03-09,22.9884665877486,23.049733830326787,22.752477772488778,22.945354461669922,108806800,22.201763820648193,22.278577423095705,0,0.0,0.0,0.0,0.0008909029885850739,0.0,0.0,0.0,9150.747949740811,8242.856312794518,0.0,0.0
2016-03-10,23.01116526366232,23.19950105946724,22.725255428909005,22.95670509338379,134054400,22.280048751831053,22.25555274963379,1,1.0,0.0,0.0,0.0004946810358859022,0.0,0.0,0.0,9150.747949740811,8246.933897493991,0.0,0.0
2016-03-11,23.19949559324288,23.208572286150666,23.0315811024542,23.20403480529785,109632800,22.377167320251466,22.228808364868165,1,0.0,1.0,1.0,0.010773746097620274,0.0,0.010773746097620274,0.010773746097620274,9249.33578475464,8335.784269389449,1.0,1.0
2016-03-14,23.124616198075437,23.351528330026163,23.095116512952448,23.263031005859375,100304400,22.473945140838623,22.209653282165526,1,0.0,1.0,0.0,0.0025424975034107344,0.0,0.0025424975034107344,0.0025424975034107344,9272.852197895585,8356.977980083342,0.0,1.0
2016-03-15,23.589790203497415,23.86662334218389,23.5648297250124,23.73047637939453,160270800,22.564029598236083,22.209145545959473,1,0.0,1.0,0.0,0.020093915251947037,0.0,0.020093915251947037,0.020093915251947037,9459.180104103929,8524.902387377524,0.0,1.0
2016-03-16,23.737282485847114,24.123032486325652,23.73274327292714,24.045883178710938,153214000,22.6530930519104,22.21453960418701,1,0.0,1.0,0.0,0.013291212290633903,0.0,0.013291212290633903,0.013291212290633903,9584.904074962915,8638.208674765092,0.0,1.0
2016-03-17,23.943772096347285,24.159339702687944,23.816701831525013,24.007308959960938,137682800,22.76133041381836,22.231078567504884,1,0.0,1.0,0.0,-0.0016041922213175797,0.0,-0.0016041922213175797,-0.0016041922213175797,9569.528046403784,8624.351327602915,0.0,1.0
2016-03-18,24.129837141626506,24.166143916515754,23.86888955471988,24.034534454345703,176820800,22.873425102233888,22.25723461151123,1,0.0,1.0,0.0,0.0011340502357082283,0.0,0.0011340502357082283,0.0011340502357082283,9580.380371940426,8634.131775258813,0.0,1.0
2016-03-21,24.036802190379614,24.42709133406078,23.857541398516656,24.032264709472656,142010800,22.975876140594483,22.30252876281738,1,0.0,1.0,0.0,-9.443681454945896e-05,0.0,-9.443681454945896e-05,-9.443681454945896e-05,9579.475631335927,8633.316395357557,0.0,1.0
2016-03-22,23.882503322132305,24.345404306856626,23.873426628564893,24.216064453125,129777600,23.11236391067505,22.349196853637697,1,0.0,1.0,0.0,0.007648040909764786,0.0,0.007648040909764786,0.007648040909764786,9652.73985285848,8699.344352336197,0.0,1.0
2016-03-23,24.161610209612707,24.29548756772498,24.030000726883546,24.082189559936523,102814000,23.22616081237793,22.38610095977783,1,0.0,1.0,0.0,-0.005528350547943872,0.0,-0.005528350547943872,-0.005528350547943872,9599.37612320377,8651.251327219206,0.0,1.0
2016-03-24,23.932422450777057,24.109413633873384,23.800813000863634,23.97780418395996,104532000,23.327249908447264,22.414462661743165,1,0.0,1.0,0.0,-0.004334546728683608,0.0,-0.004334546728683608,-0.004334546728683608,9557.767178831533,8613.752074079788,0.0,1.0
2016-03-28,24.05268329259101,24.09579714681708,23.83938535846453,23.868885040283203,77645600,23.42119131088257,22.452246284484865,1,0.0,1.0,0.0,-0.004542498672569062,0.0,-0.004542498672569062,-0.004542498672569062,9514.351034108966,8574.624116717441,0.0,1.0
2016-03-29,23.800815715177297,24.458861308587686,23.798546108898673,24.433900833129883,124760400,23.545879364013672,22.49171600341797,1,0.0,1.0,0.0,0.02367164582229586,0.0,0.02367164582229586,0.02367164582229586,9739.571382017388,8777.599581867693,0.0,1.0
2016-03-30,24.65400356575308,25.055637278930124,24.642657266636444,24.860492706298828,182404400,23.648330211639404,22.550505409240724,1,0.0,1.0,0.0,0.017459016310262365,0.0,0.017459016310262365,0.017459016310262365,9909.614717630995,8930.847836132474,0.0,1.0
2016-03-31,24.896798190854444,24.937642441878825,24.706191109006642,24.731151580810547,103553600,23.74181776046753,22.608829383850097,1,0.0,1.0,0.0,-0.005202677477727957,0.0,-0.005202677477727957,-0.005202677477727957,9858.058188326613,8884.383515238413,0.0,1.0
2016-04-01,24.68350533240577,24.96033845407058,24.5518958596139,24.95806884765625,103496000,23.838142299652098,22.671104736328125,1,0.0,1.0,0.0,0.009175361935906512,0.0,0.009175361935906512,0.009175361935906512,9948.509440189739,8965.900949568126,0.0,1.0
2016-04-04,25.055636107518012,25.457271533119805,25.02159894296161,25.214475631713867,149424800,23.93015480041504,22.74072021484375,1,0.0,1.0,0.0,0.010273502554333014,0.0,0.010273502554333014,0.010273502554333014,10050.715477335332,9058.01215587541,0.0,1.0
2016-04-05,24.849152271617218,25.12598539656865,24.82872927605069,24.917224884033203,106314800,24.020239067077636,22.78128017425537,1,0.0,1.0,0.0,-0.01178889269887462,0.0,-0.01178889269887462,-0.01178889269887462,9932.228671026107,8951.228222504693,0.0,1.0
2016-04-06,25.012526263062934,25.18271037016627,24.778805301764457,25.178171157836914,105616400,24.132901096343993,22.835996284484864,1,0.0,1.0,0.0,0.010472525532766008,0.0,0.010472525532766008,0.010472525532766008,10036.244189380699,9044.97018861449,0.0,1.0
2016-04-07,24.948994588702625,25.055643594955217,24.533746596871676,24.62904930114746,127207600,24.21708583831787,22.877247467041016,1,0.0,1.0,0.0,-0.021809441728198542,0.0,-0.021809441728198542,-0.021809441728198542,9817.359306562428,8847.70443835261,0.0,1.0
2016-04-08,24.71300665592076,24.90814954039236,24.545090394208763,24.656278610229492,94326800,24.302064514160158,22.948698577880858,1,0.0,1.0,0.0,0.0011055769448951036,0.0,0.0011055769448951036,0.0011055769448951036,9828.213152671515,8857.4862563949,0.0,1.0
2016-04-11,24.72661624711693,25.098752019339337,24.69484868591762,24.737960815429688,117630000,24.378760814666748,23.018759002685545,1,0.0,1.0,0.0,0.0033128359105378813,0.0,0.0033128359105378813,0.0033128359105378813,9860.772410140105,8886.82965494218,0.0,1.0
2016-04-12,24.810579668252007,25.073798657077376,24.656281030778466,25.060184478759766,108929200,24.46861848831177,23.080594177246095,1,0.0,1.0,0.0,0.013025473915744046,0.0,0.013025473915744046,0.013025473915744046,9989.213643957475,9002.58482280629,0.0,1.0
2016-04-13,25.14186438658,25.49130753901483,25.14186438658,25.423234939575195,133029200,24.5532564163208,23.1537979888916,1,0.0,1.0,0.0,0.014487142388083463,0.0,0.014487142388083463,0.014487142388083463,10133.928804362473,9133.006550995084,0.0,1.0
2016-04-14,25.32793084129118,25.502652407710507,25.262126120348253,25.436847686767578,101895600,24.622804641723633,23.236075820922853,1,0.0,1.0,0.0,0.0005354451243020364,0.0,0.0005354451243020364,0.0005354451243020364,10139.354967130794,9137.896774823033,0.0,1.0
2016-04-15,25.439122007327693,25.48223587105358,24.899071698013767,24.926300048828125,187756000,24.668754196166994,23.29970203399658,1,0.0,1.0,0.0,-0.02007118351402648,0.0,-0.02007118351402648,-0.02007118351402648,9935.846112871655,8954.48837172333,0.0,1.0
2016-04-18,24.70846452682447,24.72207870219888,24.265986515132624,24.388519287109375,243286000,24.686453437805177,23.34907814025879,1,0.0,1.0,0.0,-0.021574833034397112,0.0,-0.021574833034397112,-0.021574833034397112,9721.481891930987,8761.296780194949,0.0,1.0
2016-04-19,24.47928148723276,24.50651156776309,24.104877834353754,24.259178161621094,129539600,24.697799110412596,23.40757610321045,1,0.0,1.0,0.0,-0.005303361141594354,0.0,-0.005303361141594354,-0.005303361141594354,9669.925362626607,8714.832459300886,0.0,1.0
2016-04-20,24.197912723176323,24.526934664317128,24.06630325423904,24.309099197387695,122444000,24.702450847625734,23.462579612731933,1,0.0,1.0,0.0,0.0020578205672927563,0.0,0.0020578205672927563,0.0020578205672927563,9689.824333922006,8732.766020776146,0.0,1.0
2016-04-21,24.26371865640261,24.26371865640261,23.943771662441335,24.045883178710938,126210000,24.700635528564455,23.512409591674803,1,0.0,1.0,0.0,-0.010827880397355272,0.0,-0.010827880397355272,-0.010827880397355272,9584.904074962915,8638.208674765094,0.0,1.0
2016-04-22,23.82804511272389,24.161606246807402,23.73954951362446,23.98007583618164,134732400,24.700749111175536,23.564190979003907,1,0.0,1.0,0.0,-0.0027367405073130957,0.0,-0.0027367405073130957,-0.0027367405073130957,9558.672679722255,8614.56813917424,0.0,1.0
2016-04-25,23.825777809062714,23.973271065549785,23.714591330690446,23.843931198120117,112126400,24.69950141906738,23.615836334228515,1,0.0,1.0,0.0,-0.005677406484932979,0.0,-0.005677406484932979,-0.005677406484932979,9504.404209463048,8565.659734155995,0.0,1.0
2016-04-26,23.57844161832038,23.893849358704067,23.57844161832038,23.678281784057617,224064800,24.66172046661377,23.662852478027343,1,0.0,1.0,0.0,-0.006947235868368873,0.0,-0.006947235868368873,-0.006947235868368873,9438.37487163159,8506.152075614624,0.0,1.0
2016-04-27,21.783564636890503,22.398496305875128,21.71095282401562,22.196544647216797,458408400,24.52852306365967,23.668207626342774,1,0.0,1.0,0.0,-0.06257789945883918,0.0,-0.06257789945883918,-0.06257789945883918,8847.741197859794,7973.854946245216,0.0,1.0
2016-04-28,22.148893299057473,22.21015881284692,21.386468398554477,21.518077850341797,328970800,24.36786937713623,23.653276901245118,1,0.0,1.0,0.0,-0.030566324968966385,0.0,-0.030566324968966385,-0.030566324968966385,8577.2982651647,7730.123504702885,0.0,1.0
2016-04-29,21.32747427331245,21.493120918362905,20.991645232764412,21.2707462310791,274126000,24.183503246307374,23.641840591430665,1,0.0,1.0,0.0,-0.01149413163122126,0.0,-0.01149413163122126,-0.01149413163122126,8478.709669864651,7641.272447614232,0.0,1.0
2016-05-02,21.322928276332657,21.34788874344354,20.966676382624843,21.248046875,192640400,23.98518180847168,23.63094871520996,1,0.0,1.0,0.0,-0.0010671631278236227,0.0,-0.0010671631278236227,-0.0010671631278236227,8469.66150353345,7633.117963408485,0.0,1.0
2016-05-03,21.375125164874042,21.72457010531819,21.257131601275884,21.59749984741211,227325200,23.819195556640626,23.623233833312987,1,0.0,1.0,0.0,0.016446357374299003,0.0,0.016446357374299003,0.016446357374299003,8608.956583459903,7758.654949314881,0.0,1.0
2016-05-04,21.60203423927497,21.76087377014154,21.28889612084995,21.372854232788086,164102000,23.628929710388185,23.620964736938475,1,0.0,1.0,0.0,-0.010401463882910522,0.0,-0.010401463882910522,-0.010401463882910522,8519.410832487501,7677.953580079618,0.0,1.0
2016-05-05,21.459609825685025,21.475590316523796,21.15826218290895,21.28610610961914,143562000,23.46178255081177,23.61056182861328,0,-1.0,1.0,0.0,-0.004058799176942185,0.0,-0.004058799176942185,-0.004058799176942185,8484.832254812567,7646.790308408191,0.0,1.0
2016-05-06,21.31577822602421,21.334040393870385,20.96877091081266,21.167387008666992,174799600,23.287337970733642,23.594789123535158,0,0.0,0.0,-1.0,-0.005577304761179347,0.0,-0.0,-0.0,8484.832254812567,7604.141828413367,1.0,0.0
2016-05-09,21.231304406918795,21.407089709297814,21.137703196615618,21.18336296081543,131745600,23.10960807800293,23.578655242919922,0,0.0,0.0,0.0,0.0007547437074730823,0.0,0.0,0.0,8484.832254812567,7609.881006609095,0.0,0.0
2016-05-10,21.306648619622376,21.36143861268435,21.028130063798425,21.327194213867188,134747200,22.9229585647583,23.56639633178711,0,0.0,0.0,0.0,0.006789821489525227,0.0,0.0,0.0,8484.832254812567,7661.550740200499,0.0,0.0
2016-05-11,21.34089284470327,21.36143843878082,21.10803232803627,21.119447708129883,114876400,22.707769203186036,23.532555770874023,0,0.0,0.0,0.0,-0.009740920613093396,0.0,-0.0,-0.0,8484.832254812567,7586.920182667019,0.0,0.0
2016-05-12,21.167394126721312,21.181091192647486,20.425439532177116,20.624053955078125,305258800,22.467129516601563,23.487808837890626,0,0.0,0.0,0.0,-0.023456757008899265,0.0,-0.0,-0.0,8484.832254812567,7408.955639496284,0.0,0.0
2016-05-13,20.54643391112598,20.92768398901416,20.54643391112598,20.665145874023438,177571200,22.25407180786133,23.440480194091798,0,0.0,0.0,0.0,0.001992426854333207,0.0,0.0,0.0,8484.832254812567,7423.717441674979,0.0,0.0
2016-05-16,21.092053812907306,21.54864119146011,20.923116970530707,21.43221092224121,245039200,22.10625638961792,23.40163990020752,0,0.0,0.0,0.0,0.03711878217041731,0.0,0.0,0.0,8484.832254812567,7699.276792287241,0.0,0.0
2016-05-17,21.585166446908676,21.61940910282761,21.233593998287464,21.34317398071289,187667600,21.96045618057251,23.366192588806154,0,0.0,0.0,0.0,-0.004154351683611113,0.0,-0.0,-0.0,8484.832254812567,7667.291288782614,0.0,0.0
2016-05-18,21.496130149435942,21.735837428297444,21.434489890769942,21.587446212768555,168249600,21.824373531341553,23.339442901611328,0,0.0,0.0,0.0,0.01144498153256901,0.0,0.0,0.0,8484.832254812567,7755.043295987558,0.0,0.0
2016-05-19,21.605710227777053,21.605710227777053,21.36143609950914,21.505260467529297,121768400,21.69734239578247,23.310641021728514,0,0.0,0.0,0.0,-0.003807108280860283,0.0,-0.0,-0.0,8484.832254812567,7725.5190064369735,0.0,0.0
